timestamp,sound,confidence

2025-09-10T17:16:46.863636,FrogA,1.0
2025-09-10T17:16:46.878016,FrogA,1.0
2025-09-10T17:16:46.891394,FrogA,1.0
2025-09-10T17:16:46.904687,FrogA,0.9999999999999999
2025-09-10T17:16:46.918542,FrogA,1.0000000000000002
2025-09-10T17:16:46.931348,FrogA,0.9999999999999999
2025-09-10T17:16:46.944550,FrogA,1.0000000000000002
2025-09-10T17:16:46.957245,FrogA,1.0
